Name,Title,Pad Layout,Difficulty,Rating,Arrow Count,Jump Count,Step Count,Duration,Stop Count,Min BPM,Max BPM,Absolute Rotation,Net Rotation,Absolute Distance,Jumps In Place,Jumps Half In Place,Jumps Full Move,Steps Repeated,Steps Marching,Steps Move,Mean Seconds Before: Jumps In Place,StdDev Seconds Before: Jumps In Place,Mean Beats Before: Jumps In Place,StdDev Beats Before: Jumps In Place,Mean Seconds Before: Jumps Half In Place,StdDev Seconds Before: Jumps Half In Place,Mean Beats Before: Jumps Half In Place,StdDev Beats Before: Jumps Half In Place,Mean Seconds Before: Jumps Full Move,StdDev Seconds Before: Jumps Full Move,Mean Beats Before: Jumps Full Move,StdDev Beats Before: Jumps Full Move,Mean Seconds Before: Steps Repeated,StdDev Seconds Before: Steps Repeated,Mean Beats Before: Steps Repeated,StdDev Beats Before: Steps Repeated,Mean Seconds Before: Steps Marching,StdDev Seconds Before: Steps Marching,Mean Beats Before: Steps Marching,StdDev Beats Before: Steps Marching,Mean Seconds Before: Steps Move,StdDev Seconds Before: Steps Move,Mean Beats Before: Steps Move,StdDev Beats Before: Steps Move
キューティーハニー,(アニメ),dance-single,Beginner,1,89,2,87,73.83195539319362,0,156.03,156.03,35.34291735288519,-7.0685834705770345,48.08326112068518,2,0,0,34,16,35,1.5381657373582058,7.105427357601002E-15,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5428820249499539,0.189253203916458,1.411764705882353,0.49215295678475024,1.0094212651413184,0.9308266069523679,2.625,2.4206145913796355,1.1206636086466883,0.7980452021791364,2.914285714285714,2.075316548266843
キューティーハニー,(アニメ),dance-single,Easy,4,125,4,121,74.60103826187272,0,156.03,156.03,63.61725123519331,2.356194490192353,81.31727983645303,2,0,2,22,38,57,0.7690828686790994,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.5381657373582058,7.105427357601002E-15,4.0,0.0,0.454458058764923,0.14831555774656213,1.1818181818181819,0.38569460791993504,0.5059755714994075,0.17874621006745312,1.3157894736842106,0.46482951928041294,0.6476487315192423,0.5990203740960228,1.6842105263157894,1.5577524828367093
キューティーハニー,(アニメ),dance-single,Medium,6,177,22,155,75.17785041338205,0,156.03,156.03,107.59954838545025,5.497787143782142,107.4802307403555,2,8,12,16,25,92,0.38454143433954613,7.105427357601002E-15,1.0,0.0,0.38454143433954985,2.5310893636949487E-15,1.0,0.0,0.3845414343395495,2.757550543826769E-15,1.0,0.0,0.36050759469332805,0.06358756275390769,0.9375,0.16535945694153692,0.29994231878484956,0.09544067407030128,0.78,0.24819347291981714,0.4179798199342937,0.4799311200825035,1.0869565217391304,1.24806087777455
キューティーハニー,(アニメ),dance-single,Hard,8,254,14,240,78.25418188809844,0,156.03,156.03,140.58627124814296,24.347343065320914,132.9360748630714,4,8,2,33,68,125,0.19227071716977306,6.153480596427404E-15,0.5,0.0,0.28840607575466193,0.09613535858488775,0.75,0.25,0.3845414343395497,3.552713678800501E-15,1.0,0.0,0.26218734159514756,0.0924910003693208,0.6818181818181818,0.2405228464604173,0.24646466931321687,0.11609543144109079,0.6409313725490197,0.30190616946255666,0.23815932833429476,0.14165746523390402,0.6193333333333333,0.3683802383407668
キューティーハニー,(アニメ),dance-double,Easy,3,102,0,102,72.67833109017496,0,156.03,156.03,70.22218709676952,-8.961130351768574,188.91092145582303,0,0,0,19,12,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4857365486394317,0.45571520655734993,1.263157894736842,1.1850873946523894,0.4806767929244374,0.166511325472877,1.25,0.4330127018922193,0.6932577971191887,0.52281272100181,1.8028169014084507,1.3595744809652057
キューティーハニー,(アニメ),dance-double,Medium,5,148,6,142,73.2551432416843,0,156.03,156.03,114.96357269317107,14.922565104551516,266.91664538242594,0,2,4,12,29,95,0.0,0.0,0.0,0.0,0.7690828686790994,0.0,2.0,0.0,1.153624303018649,0.7690828686791011,3.0,2.0,0.41658655386784565,0.25835601321215623,1.0833333333333333,0.6718548123582124,0.26520098919968976,0.11748433753899691,0.6896551724137931,0.3055180197701613,0.44930630749147416,0.3961165091559355,1.168421052631579,1.03010098206001
キューティーハニー,(アニメ),dance-double,Hard,7,203,6,197,73.2551432416843,0,156.03,156.03,172.83719912056227,-25.59638883771917,348.7517353530284,0,6,0,32,18,141,0.0,0.0,0.0,0.0,0.4486316733961422,0.09063728528956444,1.1666666666666667,0.23570226039551584,0.0,0.0,0.0,0.0,0.34849067487021745,0.22768812874322733,0.90625,0.592102978796763,0.37920058108483423,0.5691705992827414,0.9861111111111112,1.4801281434347684,0.32249662844433885,0.3093784803917766,0.8386524822695035,0.8045387382588147
FIRE DUB,ASLETICS,dance-single,Easy,3,62,4,58,67.05882352941177,0,85.0,85.0,27.488935718910703,10.210176124166829,38.183766184073534,2,2,0,21,10,23,0.7058823529411775,3.552713678800501E-15,1.0,0.0,0.705882352941174,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.9411764705882348,1.0522672835293132,1.3333333333333333,1.490711984999861,0.8294117647058824,0.25019023903690313,1.175,0.35443617196894567,0.8670076726342717,0.2749330874757369,1.2282608695652173,0.38948854059062865
FIRE DUB,ASLETICS,dance-single,Medium,5,96,2,94,67.41176470588236,0,85.0,85.0,46.33849164044947,10.210176124166829,82.73149339882613,0,1,1,29,25,38,0.0,0.0,0.0,0.0,0.7058823529411811,0.0,1.0,0.0,0.705882352941174,0.0,1.0,0.0,0.7789046653144021,0.9869274612274216,1.103448275862069,1.398147236738847,0.5011764705882357,0.2673048879354565,0.71,0.3786819245752296,0.43653250773993757,0.23164019653263004,0.618421052631579,0.3281569450878928
FIRE DUB,ASLETICS,dance-single,Hard,8,165,0,165,67.23529411764706,0,85.0,85.0,110.74114103904004,-8.639379797371927,108.18733752154205,0,0,0,21,45,99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6050420168067229,1.1392057338852102,0.8571428571428571,1.613874789670715,0.34901960784313746,0.26953474945003275,0.49444444444444446,0.3818408950542129,0.33511586452762904,0.1556222216450423,0.47474747474747475,0.22046481399714288
FIRE DUB,ASLETICS,dance-double,Easy,4,62,4,58,67.05882352941177,0,85.0,85.0,42.26960376885804,0.7853981633974474,135.49593583873153,1,3,0,16,9,29,0.7058823529411811,0.0,1.0,0.0,0.705882352941174,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1249999999999993,1.1901547906073133,1.59375,1.6860526200270263,0.7058823529411781,4.431166998547532E-15,1.0,0.0,0.8154158215010142,0.24264586658065118,1.1551724137931034,0.34374831098925657
FIRE DUB,ASLETICS,dance-double,Medium,5,92,2,90,67.41176470588236,0,85.0,85.0,62.19999869093797,-14.922565104551516,256.7728396975378,0,2,0,22,18,48,0.0,0.0,0.0,0.0,0.7058823529411775,3.552713678800501E-15,1.0,0.0,0.0,0.0,0.0,0.0,0.7219251336898397,1.1032255345639057,1.0227272727272727,1.5629028406322005,0.44117647058823484,0.24431246655641428,0.625,0.34610932762158647,0.5073529411764707,0.30697979036982476,0.71875,0.43488803635725215
FIRE DUB,ASLETICS,dance-double,Hard,7,131,2,129,67.41176470588236,0,85.0,85.0,89.39349357270488,-7.0685834705770345,357.78725360503927,2,0,0,22,22,83,0.352941176470587,7.105427357601002E-15,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5695187165775399,1.1172791913078228,0.8068181818181818,1.5828121876860832,0.2727272727272731,0.0878699290115244,0.38636363636363635,0.12448239943299229,0.3231750531537916,0.12195291622707231,0.4578313253012048,0.1727666313216866
OUTER LIMITS,L.E.D.-G,dance-single,Easy,5,126,9,117,92.63175438596492,1,85.5,342.0,54.19247327442392,10.210176124166825,120.20815280171345,3,5,1,42,22,44,0.3508771929824566,6.69908671189231E-15,2.0,0.0,0.5614035087719287,0.42105263157894657,2.0,0.0,0.3508771929824519,0.0,2.0,0.0,0.40517961570593125,0.18944929775185526,2.3095238095238093,1.079860997185578,0.5263237639553432,0.5497519986979533,2.3636363636363638,1.3329889362377436,0.39473684210526333,0.24276370717526066,2.1136363636363638,1.070596883028534
OUTER LIMITS,L.E.D.-G,dance-single,Medium,7,230,9,221,96.14052631578949,1,85.5,342.0,104.45795573186048,-14.922565104551515,159.80613254816043,4,3,2,55,52,105,0.35087719298245723,5.891509130072236E-15,2.0,0.0,0.3508771929824543,3.349581687916012E-15,2.0,0.0,0.3508771929824608,5.329070518200751E-15,2.0,0.0,0.2775119617224884,0.20606900008085705,1.3636363636363635,0.6212490750279958,0.24460188933873184,0.10789629819802594,1.3365384615384615,0.4973115592686828,0.2823742690058477,0.27044722527983434,1.4047619047619047,0.5214231354358957
OUTER LIMITS,L.E.D.-G,dance-single,Hard,10,494,22,472,102.10543859649124,1,85.5,342.0,225.40927289506712,27.48893571891071,241.8305191658006,8,10,4,32,217,201,0.30701754385964936,0.22790142204853645,1.0,0.0,0.526315789473684,0.5765500605317538,1.2,0.6000000000000001,0.35087719298245723,5.891509130072236E-15,2.0,0.0,0.334429824561404,0.1411665919910499,1.25,0.6123724356957945,0.17301398657935158,0.19514533119677477,0.9078341013824884,0.39382726820029834,0.16583747927031528,0.07465620941029263,0.9154228855721394,0.3531111832482182
OUTER LIMITS,L.E.D.-G,dance-double,Easy,5,126,9,117,92.63175438596492,1,85.5,342.0,63.84383558303597,5.81953769817878,432.23620101693956,3,6,0,34,15,59,0.350877192982459,5.801557143511545E-15,2.0,0.0,0.5263157894736814,0.39229262763154205,2.0,0.0,0.0,0.0,0.0,0.0,0.335397316821465,0.08892511836746068,1.911764705882353,0.506873174694532,0.38596491228070146,0.14608182452393859,2.2,0.8326663997864533,0.4817157300029739,0.41441702985200424,2.406779661016949,1.4275574026607165
OUTER LIMITS,L.E.D.-G,dance-double,Medium,8,230,9,221,96.14052631578949,1,85.5,342.0,119.3366758047681,-22.454796184129357,512.1202381987321,3,4,2,51,48,113,0.3508771929824543,3.349581687916012E-15,2.0,0.0,0.3508771929824608,5.891509130072236E-15,2.0,0.0,0.3508771929824537,1.7763568394002505E-15,2.0,0.0,0.2545579635362921,0.13595509353539362,1.3333333333333333,0.5829830881301373,0.2375730994152049,0.10885433195786086,1.2916666666666667,0.4876958296133178,0.29421052631578937,0.2827363887082803,1.4336283185840708,0.5424641612841385
OUTER LIMITS,L.E.D.-G,dance-double,Hard,10,501,25,476,95.08789473684212,1,85.5,342.0,202.48795677686368,-0.46364760900080526,850.3935539239742,7,15,3,7,257,187,0.22556390977443133,0.07925507920221535,1.2857142857142858,0.45175395145262565,0.33918128654970753,0.043762074699109074,1.9333333333333333,0.24944382578492946,0.35087719298245307,1.6748675057045027E-15,2.0,0.0,0.27568922305764854,0.08681958935182497,1.3571428571428572,0.5802884574739972,0.14267185473411156,0.07894169430330655,0.8073929961089494,0.44422780160350445,0.1909194108265316,0.17906742465633912,0.9411764705882353,0.3379154497963547
INFINITE PRAYER,L.E.D. feat. GORO,dance-single,Easy,3,171,23,148,102.0,0,120.0,120.0,99.74556675147582,0.7853981633974438,97.58073580374375,7,15,1,37,21,67,0.5,0.0,1.0,0.0,0.7666666666666667,0.8730533902472531,1.5333333333333334,1.7461067804945063,0.5,0.0,1.0,0.0,0.527027027027027,0.11306216574784801,1.054054054054054,0.22612433149569602,0.5714285714285714,0.17496355305594122,1.1428571428571428,0.34992710611188244,0.6044776119402985,0.20328117122203335,1.208955223880597,0.4065623424440667
INFINITE PRAYER,L.E.D. feat. GORO,dance-single,Medium,6,285,44,241,100.75,0,120.0,120.0,131.16149328737367,-2.356194490192345,169.70562748477218,14,25,5,52,69,76,0.44642857142857145,0.1025814758310362,0.8928571428571429,0.2051629516620724,0.58,0.7061161377563888,1.16,1.4122322755127776,0.5,0.0,1.0,0.0,0.375,0.1733438113203841,0.75,0.3466876226407682,0.33695652173913043,0.16932349921083967,0.6739130434782609,0.33864699842167933,0.3684210526315789,0.1646052105683789,0.7368421052631579,0.3292104211367578
INFINITE PRAYER,L.E.D. feat. GORO,dance-single,Hard,8,421,50,371,106.0,0,120.0,120.0,230.9070600388492,9.424777960769369,192.33304448274188,6,25,19,35,94,192,0.2916666666666667,0.09316949906249122,0.5833333333333334,0.18633899812498245,0.3,0.14999999999999997,0.6,0.29999999999999993,0.2894736842105263,0.07085743167282241,0.5789473684210527,0.14171486334564481,0.2785714285714286,0.09948848769417233,0.5571428571428572,0.19897697538834466,0.25398936170212766,0.03847201101459957,0.5079787234042553,0.07694402202919914,0.2526041666666667,0.04025943967119879,0.5052083333333334,0.08051887934239758
INFINITE PRAYER,L.E.D. feat. GORO,dance-double,Easy,3,172,19,153,102.0,0,120.0,120.0,91.8156722271248,8.639379797371932,250.02784105500268,3,16,0,45,18,71,0.5,0.0,1.0,0.0,0.71875,0.8472151069828724,1.4375,1.6944302139657448,0.0,0.0,0.0,0.0,0.5333333333333333,0.12472191289246469,1.0666666666666667,0.24944382578492938,0.5833333333333334,0.18633899812498247,1.1666666666666667,0.37267799624996495,0.6126760563380281,0.225131934692194,1.2253521126760563,0.450263869384388
INFINITE PRAYER,L.E.D. feat. GORO,dance-double,Medium,6,282,41,241,102.0,0,120.0,120.0,127.05464897059399,-25.596388837719154,409.9528494765472,13,24,4,63,43,94,0.4807692307692308,0.06661733875264914,0.9615384615384616,0.13323467750529827,0.5833333333333334,0.7204840194079409,1.1666666666666667,1.4409680388158819,0.5,0.0,1.0,0.0,0.3373015873015873,0.12723190112604282,0.6746031746031746,0.25446380225208565,0.36046511627906974,0.16444343748524362,0.7209302325581395,0.32888687497048724,0.39893617021276595,0.19060077518264812,0.7978723404255319,0.38120155036529624
INFINITE PRAYER,L.E.D. feat. GORO,dance-double,Hard,8,405,76,329,102.0,0,120.0,120.0,192.46509680442267,2.356194490192344,600.1117872266111,23,37,16,38,80,135,0.33695652173913043,0.11907012119677522,0.6739130434782609,0.23814024239355044,0.44256756756756754,0.6037569557784329,0.8851351351351351,1.2075139115568658,0.3984375,0.11873971994977081,0.796875,0.23747943989954162,0.26973684210526316,0.09304036594559836,0.5394736842105263,0.18608073189119673,0.2390625,0.12214513331995663,0.478125,0.24429026663991327,0.27870370370370373,0.12994010438283987,0.5574074074074075,0.25988020876567974
ABSOLUTE,Thuggie D.,dance-single,Easy,3,131,20,111,91.38046428859847,0,59.0,144.0,62.04645490839843,0.7853981633974474,94.04520189781098,5,9,6,14,33,44,0.6666666666666679,0.20412414523192862,1.6,0.4898979485566356,0.601851851851852,0.20704333124998175,1.4444444444444444,0.4969039949999533,0.6249999999999982,0.20833333333333276,1.5,0.5,0.8392857142857147,0.3456996094221811,2.0,0.8451542547285166,0.6456413587520267,0.2978348615925964,1.4848484848484849,0.5571144336621283,0.6153249874950362,0.271106866099935,1.4545454545454546,0.6199173498629934
ABSOLUTE,Thuggie D.,dance-single,Medium,6,213,12,201,91.38046428859847,0,59.0,144.0,107.59954838545022,-5.497787143782137,96.8736290225572,3,8,1,28,56,105,0.347222222222225,0.09820927516479352,0.8333333333333334,0.23570226039551584,0.5437853107344637,0.22491025337986115,1.125,0.33071891388307384,0.4166666666666714,0.0,1.0,0.0,0.4107142857142851,0.3065331711805654,0.9821428571428571,0.7377831521469143,0.3906250000000007,0.19313016893478333,0.9375,0.46351240544347894,0.33759772565742696,0.16875880146560865,0.8095238095238095,0.404621824499962
ABSOLUTE,Thuggie D.,dance-single,Hard,6,253,6,247,90.87198971232729,0,59.0,144.0,142.9424657383353,20.42035224833366,144.95689014324282,1,5,0,29,85,127,0.4166666666666572,0.0,1.0,0.0,0.333333333333335,0.10206207261596663,0.8,0.2449489742783178,0.0,0.0,0.0,0.0,0.35699797160243335,0.28876501646353997,0.8448275862068966,0.6960906633857364,0.2878447989365238,0.13594712266075334,0.6823529411764706,0.32173298047704646,0.30254720714881994,0.13998040588438443,0.7165354330708661,0.33550145323448327
ABSOLUTE,Thuggie D.,dance-double,Easy,4,132,20,112,91.38046428859847,0,59.0,144.0,94.18351344525252,-2.356194490192344,277.0358677733671,1,17,2,10,9,73,0.4166666666666714,0.0,1.0,0.0,0.8366371473813854,0.2587576270313574,1.8823529411764706,0.32218973970892123,0.8333333333333304,1.7763568394002505E-15,2.0,0.0,0.5947761194029844,0.37772908991063764,1.4,0.9165151389911681,0.6481481481481478,0.2853895371744896,1.5555555555555556,0.6849348892187752,0.6158886519052751,0.2668211054874939,1.4657534246575343,0.6211388519865553
ABSOLUTE,Thuggie D.,dance-double,Medium,7,213,12,201,91.38046428859847,0,59.0,144.0,111.23281636708016,10.210176124166825,420.3053034742925,4,5,3,27,45,117,0.3645833333333375,0.09021097956087595,0.875,0.21650635094610965,0.5367231638418062,0.2401129943502802,1.0,0.0,0.5555555555555584,0.1964185503296013,1.3333333333333333,0.4714045207910317,0.4027777777777771,0.29874566305373496,0.9629629629629629,0.7191291792202814,0.3703703703703708,0.2101260318131535,0.8888888888888888,0.5043024763515651,0.35282986775524083,0.1712304852662119,0.8461538461538461,0.41065685584735834
ABSOLUTE,Thuggie D.,dance-double,Hard,7,249,6,243,90.87198971232729,0,59.0,144.0,138.8327490964823,25.13274122871834,503.8608541200504,2,3,1,26,78,133,0.4166666666666625,5.329070518200751E-15,1.0,0.0,0.27777777777777973,0.09820927516480023,0.6666666666666666,0.23570226039551584,0.41666666666666785,0.0,1.0,0.0,0.3571428571428567,0.3008071008362064,0.8461538461538461,0.717490696391447,0.29113247863247876,0.14575602189788717,0.6987179487179487,0.3498144525549295,0.29959062577410966,0.13636000093465392,0.7105263157894737,0.3256602680858301
Butterfly,SMILE.dk,dance-single,Beginner,2,88,0,88,76.93333926268512,0,31.25,134.922,18.064157758141313,-16.493361431346415,59.39696961966992,0,0,0,31,41,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6598794715799966,0.22223497425508432,1.4838709677419355,0.49973978660740875,1.0520983939772242,0.21419874744032627,2.3658536585365852,0.4816687233690611,1.8141041490639038,3.581353056656465,3.25,4.841229182759271
Butterfly,SMILE.dk,dance-single,Easy,5,178,18,160,81.38035309289813,0,31.25,134.922,77.7544181763473,0.7853981633974483,80.61017305526647,11,3,4,17,45,80,0.4447013830213025,2.2838210289551134E-15,1.0,0.0,0.4447013830212991,1.6748675057045027E-15,1.0,0.0,0.4447013830213091,3.076740298213702E-15,1.0,0.0,0.7847671465081776,0.24258770415051914,1.7647058823529411,0.5455069703232767,0.484230394845417,0.12655458684638257,1.0888888888888888,0.2845832994414599,0.6185241250500286,1.2013225366973617,1.225,1.2447389284504589
Butterfly,SMILE.dk,dance-single,Medium,6,202,42,160,81.38035309289813,0,31.25,134.922,110.74114103904004,-43.196898986859644,72.83199846221439,4,24,14,9,31,78,0.4447013830213038,0.0,1.0,0.0,0.5929351773617338,0.20963424235826564,1.3333333333333333,0.47140452079103157,0.4447013830213041,4.927287572874737E-15,1.0,0.0,0.543523912581588,0.1848800238544694,1.2222222222222223,0.415739709641549,0.545117824348692,0.2175558191772889,1.2258064516129032,0.48921777058397103,0.622981118435381,1.2163000264001744,1.2307692307692308,1.2600679359287819
Butterfly,SMILE.dk,dance-single,Hard,8,239,26,213,78.26744341174903,0,31.25,134.922,109.17034471224514,16.493361431346415,97.58073580374375,6,8,12,8,76,103,0.25940914009576294,0.08286521017698596,0.5833333333333334,0.18633899812498245,0.4447013830213016,8.507525377806865E-15,1.0,0.0,0.4447013830213031,4.318348952418445E-15,1.0,0.0,0.3891137101436346,0.0962806736986292,0.875,0.21650635094610965,0.5603823495680557,1.595602054701775,1.0855263157894737,2.0812258500175194,0.3540341107548215,0.15316441106699122,0.7961165048543689,0.3444208111663448
Butterfly,SMILE.dk,dance-single,Challenge,11,345,22,323,78.26744341174903,0,31.25,134.922,219.12608758788755,13.351768777756615,164.7558800164663,8,12,2,32,87,182,0.22235069151065323,2.4725840765205216E-15,0.5,0.0,0.2779383643883155,0.09628067369863108,0.625,0.21650635094610965,0.444701383021302,1.7763568394002505E-15,1.0,0.0,0.2779383643883131,0.06808071726951034,0.625,0.15309310892394862,0.3719646753756576,1.5098343854977752,0.6839080459770115,1.984660923193231,0.2492282476273225,0.08851265804213138,0.5604395604395604,0.19903841413933981
Butterfly,SMILE.dk,dance-double,Easy,6,182,18,164,76.93333926268512,0,31.25,134.922,124.14079498813409,-6.7468329161803915,256.4090230831019,16,2,0,9,36,101,0.44470138302130424,4.507013235995769E-15,1.0,0.0,0.444701383021302,1.7763568394002505E-15,1.0,0.0,0.0,0.0,0.0,0.0,0.4447013830213042,5.4124874868189564E-15,1.0,0.0,0.4941126478014451,0.2037278637838969,1.1111111111111112,0.45812284729085123,0.6220096187588249,1.5112190474146745,1.2673267326732673,2.0914303651935575
Butterfly,SMILE.dk,dance-double,Medium,7,217,26,191,77.82274202872773,0,31.25,134.922,172.5516870095675,18.385908312537943,297.3671108534227,7,19,0,10,36,119,0.4129369985197773,0.07780653402229783,0.9285714285714286,0.1749635530559413,0.4447013830213008,9.167985696409224E-15,1.0,0.0,0.0,0.0,0.0,0.0,0.4447013830213013,4.507901970763085E-15,1.0,0.0,0.37058448585108533,0.10481712117913339,0.8333333333333334,0.2357022603955158,0.5335296098249858,1.3170894724076323,1.088235294117647,1.7569155779370904
Butterfly,SMILE.dk,dance-double,Hard,9,244,21,223,77.82274202872773,0,31.25,134.922,192.82536748250664,18.385908312537957,367.81934999652043,4,4,13,11,4,187,0.4447013830213029,1.538370149106851E-15,1.0,0.0,0.44470138302130735,3.552713678800501E-15,1.0,0.0,0.44470138302130063,7.042111409383164E-15,1.0,0.0,0.22235069151064898,1.0692343660438584E-14,0.5,0.0,3.865568550718194,6.3102384351897784,5.375,8.443747686898277,0.3495780925354614,0.19496649087177262,0.786096256684492,0.4384211480233534
Butterfly,SMILE.dk,dance-double,Challenge,12,347,21,326,78.26744341174903,0,31.25,134.922,272.30774616569147,0.7853981633974518,541.7027451030634,10,11,0,27,51,227,0.22235069151065012,1.7763568394002505E-15,0.5,0.0,0.26277808996713664,0.08575946278292693,0.5909090909090909,0.1928473039599675,0.0,0.0,0.0,0.0,0.2964675886808666,0.06051619312845509,0.6666666666666666,0.1360827634879544,0.5364320823273037,1.957276935850189,0.946078431372549,2.567382949529496,0.22969707999668568,0.07878885109023434,0.5165198237885462,0.17717248944660963
Butterfly,SMILE.dk,dance-couple,Easy,3,356,160,160,81.38035309289813,0,31.25,134.922,30.95899208180367,3.141592653589793,256.43872185027357,6,5,119,0,0,0,0.5929351773617348,0.20963424235826172,1.3333333333333333,0.4714045207910317,0.8004624894383394,0.3327840429380455,1.8,0.7483314773547883,0.5727679671503947,0.9894942585621357,1.1764705882352942,1.0342622818329699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Butterfly,SMILE.dk,dance-couple,Medium,4,404,160,160,81.38035309289813,0,31.25,134.922,31.4489494080574,3.141592653589793,253.83317057480957,4,4,106,0,0,0,0.4447013830213038,5.0242958677880805E-15,1.0,0.0,0.8894027660425983,0.314451363537397,2.0,0.7071067811865476,0.5968648384685156,1.047934703810622,1.2169811320754718,1.0989250062926588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Butterfly,SMILE.dk,dance-couple,Hard,5,450,185,213,78.26744341174903,0,31.25,134.922,40.86769484606251,3.141592653589793,358.0506773812382,2,8,141,8,6,14,0.4447013830212896,7.105427357601002E-15,1.0,0.0,2.182928803308581,4.598917476153483,3.25,5.952940449895329,0.3705844858510843,0.13929077179642943,0.8333333333333334,0.31322315853863253,0.22235069151065012,2.5121479338940403E-15,0.5,0.0,0.22235069151065248,2.4413864896590254E-15,0.5,0.0,0.3494082295167341,0.11003505565558121,0.7857142857142857,0.24743582965269675
Butterfly,SMILE.dk,dance-solo,Easy,3,178,18,160,81.38035309289813,0,31.25,134.922,129.00542949146254,-3.1415926535897922,262.9357748093874,0,12,6,9,24,109,0.0,0.0,0.0,0.0,0.4447013830213023,2.274151243283493E-15,1.0,0.0,0.4447013830213056,5.710188328692422E-15,1.0,0.0,0.44470138302130263,3.744934746846924E-15,1.0,0.0,0.44470138302130185,1.0099724748388297E-14,1.0,0.0,0.44470138302130086,8.44124075068027E-15,1.0,0.0
Butterfly,SMILE.dk,dance-solo,Medium,5,234,21,213,78.26744341174903,0,31.25,134.922,170.59659196772103,26.703537555513265,360.2996292384689,0,0,21,8,32,152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31764384501521664,0.11003505565557861,0.7142857142857143,0.24743582965269678,0.22235069151065034,3.003763739621564E-15,0.5,0.0,0.22929915062035738,0.03868738300760971,0.515625,0.08699631816921909,0.2296648589945537,0.039658708399139174,0.5164473684210527,0.08918053757714454
Butterfly,SMILE.dk,dance-solo,Hard,7,288,13,275,81.38035309289813,0,31.25,134.922,208.3267477912198,8.881784197001252E-16,464.73011523632414,0,1,12,40,5,217,0.0,0.0,0.0,0.0,0.22235069151065545,0.0,0.5,0.0,0.2223506915106531,3.019240237671336E-15,0.5,0.0,0.22235069151065115,4.067967607313619E-15,0.5,0.0,0.15564548405745562,0.05446457381560798,0.35,0.1224744871391589,0.2095424719535855,0.040020716218090106,0.47119815668202764,0.08999458455961903
PARANOiA,180,dance-single,Beginner,4,144,6,138,89.28159738310703,0,169.811,183.673,58.90486225480864,-27.488935718910703,86.97413408594545,1,5,0,59,29,44,0.6794444447783548,0.0,2.0,0.0,0.6647082540475019,0.003914278076743801,2.0,0.0,0.0,0.0,0.0,0.0,0.6046270953965848,0.2771337736170501,1.8135593220338984,0.833098693386068,0.6769592105793154,0.06304362988029125,2.0344827586206895,0.18246560765962702,0.9005786056555952,1.3398843822684972,2.7045454545454546,4.025936059728816
PARANOiA,180,dance-single,Easy,8,280,16,264,89.60826488459064,0,169.811,183.673,147.65485471871995,-3.1415926535897922,114.55129855222103,0,6,10,52,53,143,0.0,0.0,0.0,0.0,0.33546287044941653,0.006072299923427383,1.0,0.0,0.33285418335728884,0.002743536722791242,1.0,0.0,0.27539128820888537,0.09758129066835207,0.8269230769230769,0.29228238756866665,0.3325481384027604,0.06465107942923845,1.0,0.19425717247145283,0.4333790924620041,0.7830157907137965,1.3006993006993006,2.3527545678274815
PARANOiA,180,dance-single,Medium,9,318,43,275,89.60826488459064,0,169.811,183.673,156.29423451609188,-2.3561944901923457,113.84419177103447,2,28,13,56,56,120,0.33277778393003743,5.555494032982722E-4,1.0,0.0,0.3577926810485509,0.05890441262013287,1.0714285714285714,0.17496355305594122,0.3319095964306046,0.0028329863455356513,1.0,0.0,0.2527442524438965,0.09967842833565033,0.7589285714285714,0.2986737264942452,0.3061068786443214,0.08778239093151084,0.9196428571428571,0.26350633148881614,0.44138074057322296,0.8532964145146889,1.325,2.5638918983971792
PARANOiA,180,dance-single,Hard,11,342,23,319,87.28660434452817,0,169.811,183.673,206.5597169735284,-22.776546738526008,126.57211383239243,2,16,5,26,60,210,6.154162074675925,5.8191611813402115,18.5,17.5,0.41550807892473474,0.14331209103054648,1.25,0.4330127018922193,0.3316072269898093,0.0011668212867297944,1.0,0.0,0.23702744986329463,0.11613897084641682,0.7115384615384616,0.3445475551378639,0.24129881990442684,0.08286909761675616,0.725,0.24874685927665507,0.27621331029874474,0.12262954606752079,0.8285714285714286,0.367284575205212
